INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:36:03.768783'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:18.514476'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:18.514839'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:21.524624'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:21.524624'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:21.525620'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:24.541193'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:24.541193'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:24.541193'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:27.557349'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:27.557349'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:27.557349'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:30.564516'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:30.565514'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:30.565514'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:33.570612'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:33.570612'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:33.570612'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:36.574182'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:36.574960'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:36.574960'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:39.592383'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:39.592383'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:39.593382'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:42.603610'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:42.603610'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:42.603610'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:45.610383'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:45.611382'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:45.611382'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:48.628604'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:48.628604'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:48.629325'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:51.636851'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:51.636851'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:51.636851'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:54.643575'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:54.644566'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:54.644566'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:46:57.652786'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:46:57.652786'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:46:57.653783'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:00.655870'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:00.656864'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:00.656864'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:03.661934'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:03.661934'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:03.661934'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:06.668038'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:06.668038'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:06.668038'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:09.676869'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:09.676869'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:09.676869'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:12.679096'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:12.680092'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:12.680092'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:15.696839'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:15.696839'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:15.697870'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:18.700261'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:18.700261'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:18.700261'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:21.707142'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:21.707142'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:21.707142'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:24.723621'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:24.723621'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:24.723621'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:27.739914'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:27.739914'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:27.739914'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:30.757589'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:30.757589'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:30.757589'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:33.767359'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:33.767359'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:33.767359'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:36.781507'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:36.782504'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:36.782504'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:39.794917'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:39.794917'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:39.794917'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:42.811058'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:42.811417'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:42.812019'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:45.814609'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:45.815605'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:45.815605'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:52.532514'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:52.532514'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:52.533551'}
WARNING:django.request:Bad Request: /manage-drone
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:55.549297'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:55.550300'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:55.550300'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:47:58.564216'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:47:58.564216'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:58.564216'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:47:58.564216'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:01.575142'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:01.575142'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:01.575142'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:01.575142'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:04.584218'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:04.584218'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:04.584218'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:04.585218'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:07.598141'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:07.598141'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:07.598141'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:07.599141'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:10.608049'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:10.609049'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:10.609049'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:10.609049'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:13.624576'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:13.624576'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:13.624576'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:13.624576'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:16.640154'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:16.640154'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:16.640154'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:16.641152'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:19.647172'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:19.647172'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:19.647172'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:19.648172'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:22.656175'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:22.656175'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:22.656175'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:22.656175'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:25.668224'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:25.668224'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:25.668224'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:25.669220'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:28.683031'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:28.684026'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:28.684026'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:28.684026'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:31.698776'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:31.698776'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:31.698776'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:31.698776'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:34.713519'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:34.713794'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:34.713886'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:34.713886'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:37.727460'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:37.728458'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:37.728458'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:37.728458'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:40.733014'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:40.733014'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:40.733014'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:40.733014'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:43.749439'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:43.749439'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:43.749439'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:43.749439'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:46.763668'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:46.763668'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:46.764662'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:46.764662'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:49.780692'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:49.781690'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:49.781690'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:49.781690'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:52.794775'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:52.795771'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:52.795771'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:52.795771'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:55.807785'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:55.808787'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:55.808787'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:55.808787'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:48:58.819681'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:48:58.819681'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:58.819681'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:48:58.819681'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:01.833810'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:01.833810'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:01.833810'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:01.833810'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:04.846600'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:04.846600'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:04.846600'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:04.847598'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:07.855125'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:07.855125'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:07.855125'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:07.855125'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:10.869113'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:10.869113'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:10.869113'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:10.869113'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:13.886666'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:13.886666'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:13.887664'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:13.887908'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:16.894178'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:16.895174'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:16.895174'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:16.895174'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:16.895174'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:19.901974'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:19.902122'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:19.902122'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:19.902122'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:19.902122'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:22.912943'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:22.912943'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:22.913979'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:22.913979'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:22.913979'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:25.931252'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:25.932030'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:25.932251'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:25.932663'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:25.932663'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:28.938951'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:28.938951'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:28.938951'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:28.939948'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:28.939948'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:31.946795'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:31.946795'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:31.946795'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:31.946795'}
